3천만원 이상 5천만원 미만-기타-전세-고졸,12
3천만원 이상 5천만원 미만-단독주택-전세-고졸,43
1천만원 이상 3천만원 미만-아파트-기타-대학 재학,11
1천만원 이상 3천만원 미만-아파트-기타-대학 졸업,38
1천만원 이상 3천만원 미만-아파트-월세-대학 졸업,95
1천만원 이상 3천만원 미만-아파트-기타-고졸,51
1천만원 미만-기타-월세-고졸,17
3천만원 이상 5천만원 미만-단독주택-기타-고졸,6
1천만원 이상 3천만원 미만-연립/빌라-자가-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-단독주택-월세-대학 졸업,32
3천만원 이상 5천만원 미만-단독주택-전세-대학 졸업,62
7천만원 이상 1억원 미만-연립/빌라-전세-대학 졸업,78
3천만원 이상 5천만원 미만-연립/빌라-전세-고졸,134
3천만원 이상 5천만원 미만-단독주택-자가-대학원 졸업,13
3천만원 이상 5천만원 미만-아파트-기타-대학 졸업,52
연간 1억원 이상-아파트-자가-대학 졸업,323
1천만원 이상 3천만원 미만-연립/빌라-월세-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-단독주택-자가-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-아파트-자가-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-아파트-자가-대학 재학,167
1천만원 미만-연립/빌라-전세-대학 재학,23
3천만원 이상 5천만원 미만-연립/빌라-전세-대학원 재학,9
5천만원 이상 7천만원 미만-연립/빌라-전세-대학 재학,14
1천만원 이상 3천만원 미만-단독주택-전세-대학 졸업,38
1천만원 이상 3천만원 미만-연립/빌라-월세-대학 졸업,86
5천만원 이상 7천만원 미만-연립/빌라-자가-대학원 졸업,19
연간 1억원 이상-아파트-전세-대학원 졸업,34
5천만원 이상 7천만원 미만-아파트-자가-대학 재학,197
1천만원 이상 3천만원 미만-단독주택-자가-고졸,96
1천만원 미만-연립/빌라-자가-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-오피스텔-자가-대학 졸업,13
1천만원 이상 3천만원 미만-아파트-전세-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-아파트-전세-대학원 졸업,52
7천만원 이상 1억원 미만-아파트-전세-대학 재학,24
7천만원 이상 1억원 미만-아파트-월세-대학원 재학,1
1천만원 이상 3천만원 미만-연립/빌라-자가-대학 졸업,148
7천만원 이상 1억원 미만-연립/빌라-전세-대학원 재학,4
3천만원 이상 5천만원 미만-아파트-기타-고졸,43
연간 1억원 이상-단독주택-자가-대학 졸업,48
1천만원 미만-단독주택-자가-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-연립/빌라-전세-고졸,59
7천만원 이상 1억원 미만-아파트-전세-고졸,56
1천만원 이상 3천만원 미만-아파트-자가-대학원 졸업,30
1천만원 이상 3천만원 미만-주상복합-월세-대학 졸업,8
1천만원 이상 3천만원 미만-주상복합-전세-대학 졸업,9
5천만원 이상 7천만원 미만-아파트-월세-고졸,33
1천만원 이상 3천만원 미만-연립/빌라-월세-대학 재학,32
1천만원 이상 3천만원 미만-단독주택-전세-고졸,47
3천만원 이상 5천만원 미만-주상복합-전세-대학 졸업,13
7천만원 이상 1억원 미만-단독주택-자가-대학원 졸업,11
1천만원 미만-아파트-월세-고졸,57
1천만원 미만-주상복합-자가-대학 졸업,5
3천만원 이상 5천만원 미만-아파트-월세-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-아파트-자가-대학원 재학,25
7천만원 이상 1억원 미만-단독주택-자가-대학 졸업,77
1천만원 미만-단독주택-전세-고졸,20
3천만원 이상 5천만원 미만-아파트-전세-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-주상복합-자가-대학 재학,4
1천만원 이상 3천만원 미만-아파트-월세-고졸,111
1천만원 이상 3천만원 미만-아파트-월세-고졸 미만(초/중/고 재학 포함),0
1천만원 미만-아파트-월세-대학 재학,19
1천만원 이상 3천만원 미만-기타-자가-대학 재학,2
5천만원 이상 7천만원 미만-오피스텔-전세-대학 졸업,13
1천만원 미만-기타-기타-대학 재학,7
1천만원 이상 3천만원 미만-단독주택-자가-대학원 졸업,5
3천만원 이상 5천만원 미만-아파트-월세-대학 재학,28
1천만원 이상 3천만원 미만-연립/빌라-기타-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-아파트-기타-고졸,18
5천만원 이상 7천만원 미만-기타-기타-대학 재학,1
1천만원 이상 3천만원 미만-단독주택-월세-고졸,56
1천만원 미만-단독주택-자가-대학 재학,22
3천만원 이상 5천만원 미만-단독주택-월세-대학원 재학,2
3천만원 이상 5천만원 미만-단독주택-자가-고졸,101
1천만원 미만-단독주택-월세-대학 졸업,8
1천만원 미만-연립/빌라-월세-대학 재학,17
7천만원 이상 1억원 미만-오피스텔-자가-대학 졸업,6
1천만원 이상 3천만원 미만-연립/빌라-자가-대학 재학,52
1천만원 미만-연립/빌라-월세-고졸 미만(초/중/고 재학 포함),0
1천만원 미만-아파트-전세-대학 재학,27
1천만원 이상 3천만원 미만-단독주택-월세-대학 재학,6
연간 1억원 이상-오피스텔-자가-대학 졸업,2
연간 1억원 이상-주상복합-월세-대학 재학,1
연간 1억원 이상-아파트-전세-고졸,23
7천만원 이상 1억원 미만-아파트-자가-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-아파트-전세-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-아파트-전세-대학원 재학,10
5천만원 이상 7천만원 미만-아파트-월세-대학원 졸업,11
1천만원 미만-아파트-자가-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-기타-전세-대학 졸업,11
5천만원 이상 7천만원 미만-단독주택-자가-대학 재학,22
1천만원 이상 3천만원 미만-연립/빌라-전세-대학 재학,45
1천만원 미만-아파트-자가-대학원 졸업,15
5천만원 이상 7천만원 미만-단독주택-월세-대학 졸업,16
3천만원 이상 5천만원 미만-단독주택-자가-대학 재학,47
5천만원 이상 7천만원 미만-기타-자가-대학 졸업,10
1천만원 미만-아파트-자가-고졸,142
1천만원 미만-아파트-기타-대학 재학,8
연간 1억원 이상-아파트-월세-대학원 졸업,6
3천만원 이상 5천만원 미만-단독주택-전세-대학 재학,16
1천만원 미만-연립/빌라-전세-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-아파트-기타-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-연립/빌라-자가-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-연립/빌라-전세-대학원 졸업,11
7천만원 이상 1억원 미만-단독주택-자가-대학 재학,10
3천만원 이상 5천만원 미만-주상복합-월세-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-연립/빌라-자가-고졸,6
1천만원 이상 3천만원 미만-기타-월세-대학원 재학,1
1천만원 미만-단독주택-전세-대학 졸업,12
5천만원 이상 7천만원 미만-연립/빌라-월세-고졸,28
연간 1억원 이상-아파트-자가-대학원 재학,16
1천만원 미만-기타-월세-대학 졸업,12
7천만원 이상 1억원 미만-연립/빌라-자가-고졸,33
5천만원 이상 7천만원 미만-오피스텔-전세-고졸,1
3천만원 이상 5천만원 미만-아파트-전세-대학원 졸업,38
5천만원 이상 7천만원 미만-단독주택-자가-대학원 재학,5
1천만원 미만-주상복합-전세-대학 재학,4
1천만원 미만-단독주택-자가-대학 졸업,32
3천만원 이상 5천만원 미만-오피스텔-전세-대학 졸업,18
1천만원 미만-주상복합-전세-대학 졸업,4
1천만원 이상 3천만원 미만-단독주택-자가-고졸 미만(초/중/고 재학 포함),0
5천만원 이상 7천만원 미만-단독주택-전세-대학 졸업,48
5천만원 이상 7천만원 미만-단독주택-월세-고졸,10
1천만원 이상 3천만원 미만-주상복합-전세-고졸,7
연간 1억원 이상-단독주택-자가-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-단독주택-전세-대학 졸업,7
3천만원 이상 5천만원 미만-아파트-기타-대학원 졸업,3
3천만원 이상 5천만원 미만-아파트-전세-대학원 재학,12
7천만원 이상 1억원 미만-아파트-기타-대학 졸업,19
7천만원 이상 1억원 미만-기타-기타-고졸 미만(초/중/고 재학 포함),0
3천만원 이상 5천만원 미만-아파트-기타-대학 재학,11
1천만원 이상 3천만원 미만-단독주택-전세-대학 재학,13
1천만원 미만-아파트-월세-대학 졸업,23
1천만원 이상 3천만원 미만-주상복합-전세-대학 재학,7
1천만원 이상 3천만원 미만-오피스텔-월세-고졸,14
1천만원 이상 3천만원 미만-단독주택-전세-대학원 졸업,7
3천만원 이상 5천만원 미만-기타-자가-고졸 미만(초/중/고 재학 포함),0
연간 1억원 이상-연립/빌라-월세-대학 졸업,4
1천만원 미만-아파트-월세-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-기타-월세-대학 졸업,30
연간 1억원 이상-연립/빌라-자가-대학 재학,8
5천만원 이상 7천만원 미만-연립/빌라-월세-대학 재학,12
1천만원 미만-연립/빌라-전세-대학 졸업,21
1천만원 미만-주상복합-월세-대학 졸업,1
7천만원 이상 1억원 미만-단독주택-자가-고졸 미만(초/중/고 재학 포함),0
1천만원 미만-연립/빌라-월세-고졸,48
3천만원 이상 5천만원 미만-오피스텔-자가-고졸,8
1천만원 이상 3천만원 미만-연립/빌라-기타-대학 졸업,9
3천만원 이상 5천만원 미만-연립/빌라-전세-대학원 졸업,25
1천만원 이상 3천만원 미만-주상복합-자가-대학 졸업,6
1천만원 미만-연립/빌라-자가-고졸,48
7천만원 이상 1억원 미만-단독주택-전세-대학 재학,1
7천만원 이상 1억원 미만-주상복합-자가-고졸,6
3천만원 이상 5천만원 미만-아파트-월세-대학원 졸업,9
7천만원 이상 1억원 미만-연립/빌라-자가-대학원 졸업,8
1천만원 미만-단독주택-월세-고졸,33
7천만원 이상 1억원 미만-아파트-월세-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-기타-전세-대학 졸업,17
5천만원 이상 7천만원 미만-연립/빌라-전세-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-단독주택-전세-고졸 미만(초/중/고 재학 포함),0
1천만원 미만-연립/빌라-자가-대학원 졸업,2
1천만원 이상 3천만원 미만-아파트-전세-대학원 졸업,8
3천만원 이상 5천만원 미만-주상복합-자가-고졸,11
1천만원 이상 3천만원 미만-주상복합-월세-고졸 미만(초/중/고 재학 포함),0
1천만원 이상 3천만원 미만-단독주택-기타-대학 졸업,5
7천만원 이상 1억원 미만-연립/빌라-월세-대학원 졸업,2
